Capitalizacion_de_mercado;Ingreso_neto;%_Crec_Ingreso_neto;Beneficio_antes_prov;%_Margen_Beneficio_antes_prov;Ingreso_operacional;%_Margen_Ingreso_operacional;Beneficio_neto;%_Margen_Beneficio_neto;BPA;%_Crec_BPA;%_capital_comun_nivel_1;%_Ratio_de_capital_nivel_1;%_Ratio_de_capital
32803.5654;0.06936243238364681;-0.7421283020831608;-0.26611456206654216;0.3949481669908719;-0.8965893724181232;0.22615630888127836;-0.9637025475335078;0.3331077277559915;-0.29598020481003307;-0.563829369504591;-0.8188819466184062;0.5428547619047619;-0.8213807045287133
28479.63863;-0.9472019854243702;-0.4447271055867923;-0.944855427160985;-0.10616733420906088;-0.8945626008135452;0.10790378847940074;-0.9687630461041191;-0.4473069681638766;-0.4951980128909743;-0.5609098171647908;-0.947220549943904;0.7967904761904763;-0.9304333382757916
27124.34266;0.3154904517377086;-0.707350374563116;-0.06600482748594405;0.4230420048169641;-0.7626607084509094;0.27820049957267234;-0.8122175570540704;0.3904059803074671;-0.11817958575445198;-0.7129025727908234;-0.6611427763442493;0.5653261904761906;-0.6502379443739752
22439.60989;-0.7741617652005363;-0.35426834870016277;-0.7266665049954557;0.6092796031633834;-0.8302666741580756;0.3295400227396077;-0.892350961364979;0.27163248260602346;-0.13732715895972736;-0.5482437541959548;-0.8909790893379445;0.9566500833333333;-0.8554155368440455
20616.48135;-0.8485160670603246;-0.21351896407993265;-0.8083978264003261;0.5361100650311981;-0.898247664889639;0.17084541252614627;-0.8754508234877654;0.26308117765455163;-0.1384360917708437;-0.5482437541959548;-0.8909439395090109;0.9519489023809524;-0.8556796040681669
19107.78657;-0.811020075833536;-0.19295139178224507;-0.7914392139430833;0.48592057426545066;-0.9194836273620439;0.13136201873343123;-0.9630226785010038;0.10936351898199059;-0.14696255294076044;-0.5482437541959548;-0.8906343114463489;0.9612816833333333;-0.8547025553389178
18716.62211;-0.9703639645117333;-0.495285160997994;-0.944855427160985;-0.10616733420906088;-0.8295376255106477;0.7140528913631017;-0.8101495280129984;0.5144872355802779;0.4381872842124561;-0.5318172640456222;-0.9447334347197086;0.8740523809523808;-0.9192051999061506
18141.2683;-0.9634025003447095;-0.4757409015486088;-0.944855427160985;-0.10616733420906088;-0.8392451823603502;0.5673203738262256;-0.8347338582703849;0.31446133130059706;0.22977839456346905;-0.5482437541959548;-0.9415792193743066;0.8609023809523808;-0.9172912406657188
17489.54223;-0.8785233874846164;0.015275918623859575;-0.845963363251945;0.45852798481483115;-0.9137106966955795;0.10196635220556138;-0.891353208782907;0.18953562910655863;-0.14474468731852774;-0.5482437541959548;-0.8902259179881782;0.9588707452380953;-0.8546497418940935
15703.80661;-0.9754224008064535;-0.07793480645895534;-0.9936277333257175;-1.0;-0.9842781327408574;-1.0;-0.9360617145971841;-0.6718076954939405;-0.8730262074091251;-0.5482437541959548;-0.894356878806234;0.9190476190476191;-0.8603535939351152
15234.26123;-0.9679554909986512;-0.32342676980301444;-1.0;-0.9697510446162407;-0.9985293564134189;-0.9594820982158929;-0.9952116324805325;-1.0;-1.0;-0.5482437541959548;-0.894356878806234;0.9190476190476191;-0.8603535939351152
15013.95776;-0.8963865964597494;-0.5896686370433766;-0.944855427160985;-0.10616733420906088;-0.815189849940896;0.4845471689839598;-0.7640059402262956;0.5944388636949407;0.00044763921142076946;-0.5353473991501106;-0.8541636642839017;0.6096714285714286;-0.8516924530511581
13225.82088;-0.9392359849565409;-0.5603765317503583;-0.944855427160985;-0.10616733420906088;-0.8973977899979871;0.10284494349225026;-0.8820002054923237;0.08912938441205775;-0.26851563552138513;-0.527452292264976;-0.9236887845798856;0.7593047619047619;-0.9094312797397459
13093.12204;-0.9560584534981024;-0.49665771275424053;-0.999791345658014;-0.8045867231223387;-1.0;-0.7462639266313631;-1.0;-0.7707970189133029;-0.6493968452832959;-0.5482437541959548;-0.894356878806234;0.9190476190476191;-0.8603535939351152
12794.00647;-0.9633838205528037;-0.6520210090019576;-0.9980125520050944;-0.8705400805030756;-0.9947807426422818;-0.8281121659059627;-0.9900825647324033;-0.8482213248597671;-0.8725055018469275;-0.5482437541959548;-0.894356878806234;0.9190476190476191;-0.8603535939351152
11496.13337;-0.8616959119885236;-0.12013765685711619;-0.944855427160985;-0.10616733420906088;-0.7516854306460086;0.6318058698584452;-0.7090189660269326;0.6946096939682653;0.11493115190642178;-0.5386983155433003;-0.7893487499899663;0.5716714285714286;-0.7866085965236342
9709.82484;-0.8830135986317406;-0.6555886696130759;-0.9447912921095545;-0.10578904120020649;-0.8910600034584126;0.18091668488344093;-0.8493767361013633;0.31192164844266324;-0.15751910044356077;-0.5309320677642688;-0.8906521391475517;0.9547619047619047;-0.8563133654060582
8653.11793;-0.9474336533590374;-0.4865951764107589;-0.988197673337902;-0.5910436642930128;-0.9778476127407048;-0.4737904149039849;-0.9702900532791167;-0.45888674089525017;-0.3070522828552458;-0.529007661084146;-0.8859594689132207;1.0;-0.8503982595857392
8521.313016;-0.8551961788977152;-0.6805333952224817;-0.9209377307738564;0.010991418616131732;-0.8332946943914258;0.3667091944738061;-0.7642338611723007;0.5416225050772847;-0.1008124657848023;-0.5482437541959548;-0.8903557599748572;0.9576190476190478;-0.8560492981819368
7913.932427;-0.9004704739891279;-0.6425008576667308;-0.9618621716817773;-0.2212187583317199;-0.9281588425991334;0.016312187135375966;-0.8968397986046632;0.13385789174520513;-0.1875487545390777;-0.5368926041478483;-0.8905039495612045;0.9561904761904763;-0.8561813317939975
